"cve_ent","cve_mun","anio","mes","asegurados","casos_diarios","muertos_diarios","hospitalizados_diarios"
"6","001",2020,6,1441,7,1,3
"6","001",2020,7,1473,26,3,8
"6","001",2020,8,1473,29,9,15
"6","001",2020,9,1488,25,6,6
"6","001",2020,10,1468,19,1,2
"6","002",2020,1,53762,0,0,0
"6","002",2020,2,53846,0,0,0
"6","002",2020,3,54844,2,0,1
"6","002",2020,4,54380,2,0,1
"6","002",2020,5,53079,13,1,6
"6","002",2020,6,53341,44,3,13
"6","002",2020,7,52790,334,21,77
"6","002",2020,8,52756,581,58,112
"6","002",2020,9,52220,399,42,90
"6","002",2020,10,52494,381,25,63
"6","003",2020,1,1510,0,0,0
"6","003",2020,2,1538,0,0,0
"6","003",2020,3,1498,0,0,0
"6","003",2020,4,1426,0,0,0
"6","003",2020,5,1422,0,0,0
"6","003",2020,6,1428,3,0,2
"6","003",2020,7,1421,18,2,7
"6","003",2020,8,1418,20,6,7
"6","003",2020,9,1391,15,3,5
"6","003",2020,10,1485,16,2,3
"6","004",2020,1,768,0,0,0
"6","004",2020,2,785,0,0,0
"6","004",2020,3,772,0,0,0
"6","004",2020,4,737,0,0,0
"6","004",2020,5,711,4,1,2
"6","004",2020,6,707,3,1,1
"6","004",2020,7,706,31,2,10
"6","004",2020,8,714,37,5,14
"6","004",2020,9,722,24,3,6
"6","004",2020,10,732,35,5,12
"6","006",2020,1,316,0,0,0
"6","006",2020,2,313,0,0,0
"6","006",2020,3,310,0,0,0
"6","006",2020,4,316,0,0,0
"6","006",2020,5,315,0,0,0
"6","006",2020,6,317,5,1,4
"6","006",2020,7,324,13,2,1
"6","006",2020,8,328,25,2,5
"6","006",2020,9,330,20,0,3
"6","006",2020,10,327,33,4,6
"6","007",2020,1,42646,0,0,0
"6","007",2020,2,43156,0,0,0
"6","007",2020,3,42517,2,0,2
"6","007",2020,4,42345,17,3,13
"6","007",2020,5,41641,93,16,53
"6","007",2020,6,41669,303,35,131
"6","007",2020,7,42013,376,50,114
"6","007",2020,8,41901,434,48,118
"6","007",2020,9,42189,324,46,126
"6","007",2020,10,42897,303,46,78
"6","009",2020,1,18117,0,0,0
"6","009",2020,2,18225,0,0,0
"6","009",2020,3,18336,0,0,0
"6","009",2020,4,18201,1,0,0
"6","009",2020,5,18028,13,1,6
"6","009",2020,6,18135,73,7,24
"6","009",2020,7,18505,368,42,92
"6","009",2020,8,18516,246,43,53
"6","009",2020,9,18523,195,11,26
"6","009",2020,10,18647,138,14,17
"6","010",2020,1,10949,0,0,0
"6","010",2020,2,10781,0,0,0
"6","010",2020,3,10594,0,0,0
"6","010",2020,4,10253,5,0,1
"6","010",2020,5,9879,9,0,3
"6","010",2020,6,10012,36,1,10
"6","010",2020,7,9963,239,12,51
"6","010",2020,8,9910,448,32,75
"6","010",2020,9,9849,351,29,68
"6","010",2020,10,9960,379,32,60
"7","001",2020,1,52,0,0,0
"7","001",2020,2,50,0,0,0
"7","001",2020,3,51,0,0,0
"7","001",2020,4,54,0,0,0
"7","001",2020,5,52,0,0,0
"7","001",2020,6,55,3,0,0
"7","001",2020,7,56,2,0,2
"7","001",2020,8,56,5,1,1
"7","001",2020,9,57,0,0,0
"7","001",2020,10,62,0,0,0
"7","002",2020,1,220,0,0,0
"7","002",2020,2,233,0,0,0
"7","002",2020,3,224,0,0,0
"7","002",2020,4,224,0,0,0
"7","002",2020,5,219,14,4,8
"7","002",2020,6,225,4,3,4
"7","002",2020,7,232,4,1,4
"7","002",2020,8,225,2,1,2
"7","002",2020,9,202,0,0,0
"7","002",2020,10,209,0,0,0
"7","003",2020,1,768,0,0,0
"7","003",2020,2,735,0,0,0
"7","003",2020,3,762,0,0,0
"7","003",2020,4,779,0,0,0
"7","003",2020,5,781,0,0,0
"7","003",2020,6,744,8,1,7
"7","003",2020,7,779,2,1,2
"7","003",2020,8,782,1,0,0
"7","003",2020,9,784,0,0,0
"7","003",2020,10,801,0,0,0
"7","004",2020,1,170,0,0,0
"7","004",2020,2,166,0,0,0
"7","004",2020,3,147,0,0,0
"7","004",2020,4,143,3,0,3
"7","004",2020,5,139,3,1,0
"7","004",2020,6,137,14,1,7
"7","004",2020,7,138,10,1,4
"7","004",2020,8,139,1,0,0
"7","004",2020,9,132,1,0,0
"7","004",2020,10,132,1,0,0
"7","005",2020,1,27,0,0,0
"7","005",2020,2,31,0,0,0
"7","005",2020,3,17,0,0,0
"7","005",2020,4,19,0,0,0
"7","005",2020,5,24,0,0,0
"7","005",2020,6,24,2,0,2
"7","005",2020,7,22,0,1,0
"7","005",2020,8,23,0,0,0
"7","005",2020,9,23,0,0,0
"7","005",2020,10,12,0,0,0
"7","006",2020,1,28,0,0,0
"7","006",2020,2,40,0,0,0
"7","006",2020,3,28,0,0,0
"7","006",2020,4,25,0,0,0
"7","006",2020,5,30,0,0,0
"7","006",2020,6,41,4,0,1
"7","006",2020,7,42,1,0,1
"7","006",2020,8,48,3,0,0
"7","006",2020,9,58,2,0,0
"7","006",2020,10,69,4,0,0
"7","007",2020,1,38,0,0,0
"7","007",2020,2,35,0,0,0
"7","007",2020,3,36,0,0,0
"7","007",2020,4,39,0,0,0
"7","007",2020,5,46,0,0,0
"7","007",2020,6,49,0,0,0
"7","007",2020,7,50,0,0,0
"7","007",2020,8,45,0,0,0
"7","007",2020,9,47,1,0,0
"7","007",2020,10,1,1,0,0
"7","008",2020,1,132,0,0,0
"7","008",2020,2,133,0,0,0
"7","008",2020,3,137,0,0,0
"7","008",2020,4,156,0,0,0
"7","008",2020,5,171,1,0,0
"7","008",2020,6,169,0,0,0
"7","008",2020,7,174,5,0,1
"7","008",2020,8,170,3,0,0
"7","008",2020,9,187,1,0,0
"7","008",2020,10,164,0,0,0
"7","009",2020,1,1828,0,0,0
"7","009",2020,2,1889,0,0,0
"7","009",2020,3,1991,0,0,0
"7","009",2020,4,2149,3,0,1
"7","009",2020,5,2135,28,2,14
"7","009",2020,6,2045,19,6,18
"7","009",2020,7,2144,8,4,4
"7","009",2020,8,2013,6,0,3
"7","009",2020,9,2086,2,0,1
"7","009",2020,10,1932,3,0,1
"7","010",2020,1,0,0,0,0
"7","010",2020,2,0,0,0,0
"7","010",2020,3,0,0,0,0
"7","010",2020,4,0,0,0,0
"7","010",2020,5,0,0,0,0
"7","010",2020,6,2,1,1,1
"7","010",2020,7,2,0,0,0
"7","010",2020,8,2,0,0,0
"7","010",2020,9,2,0,0,0
"7","010",2020,10,0,0,0,0
"7","011",2020,1,1,0,0,0
"7","011",2020,2,1,0,0,0
"7","011",2020,3,2,0,0,0
"7","011",2020,4,2,0,0,0
"7","011",2020,5,2,0,0,0
"7","011",2020,6,2,2,1,2
"7","011",2020,7,2,0,0,0
"7","011",2020,8,2,1,0,0
"7","011",2020,9,2,0,0,0
"7","011",2020,10,2,0,0,0
"7","012",2020,1,691,0,0,0
"7","012",2020,2,700,0,0,0
"7","012",2020,3,715,0,0,0
"7","012",2020,4,706,3,0,1
"7","012",2020,5,690,23,1,2
"7","012",2020,6,684,23,2,15
"7","012",2020,7,691,10,4,3
"7","012",2020,8,724,5,1,1
"7","012",2020,9,703,3,0,1
"7","012",2020,10,749,1,0,0
"7","013",2020,1,256,0,0,0
"7","013",2020,2,260,0,0,0
"7","013",2020,3,258,0,0,0
"7","013",2020,4,258,0,0,0
"7","013",2020,5,258,4,0,0
"7","013",2020,6,260,26,4,10
"7","013",2020,7,264,9,0,2
"7","013",2020,8,261,1,0,0
"7","013",2020,9,277,3,0,1
"7","013",2020,10,268,0,0,0
"7","014",2020,1,3,0,0,0
"7","014",2020,2,3,0,0,0
"7","014",2020,3,3,0,0,0
"7","014",2020,4,3,0,0,0
"7","014",2020,5,3,0,0,0
"7","014",2020,6,3,3,0,3
"7","014",2020,7,10,0,0,0
"7","014",2020,8,11,0,0,0
"7","014",2020,9,11,0,0,0
"7","014",2020,10,2,0,0,0
"7","015",2020,1,362,0,0,0
"7","015",2020,2,351,0,0,0
"7","015",2020,3,394,0,0,0
"7","015",2020,4,362,4,0,1
"7","015",2020,5,344,5,1,3
"7","015",2020,6,371,16,3,5
"7","015",2020,7,372,10,2,2
"7","015",2020,8,348,5,1,1
"7","015",2020,9,366,4,0,0
"7","015",2020,10,352,2,0,0
"7","016",2020,1,99,0,0,0
"7","016",2020,2,73,0,0,0
"7","016",2020,3,72,0,0,0
"7","016",2020,4,74,1,0,0
"7","016",2020,5,88,2,0,0
"7","016",2020,6,133,3,0,0
"7","016",2020,7,166,5,2,2
"7","016",2020,8,185,3,0,0
"7","016",2020,9,224,0,0,0
"7","016",2020,10,237,1,1,1
"7","017",2020,1,961,0,0,0
"7","017",2020,2,971,0,0,0
"7","017",2020,3,973,0,0,0
"7","017",2020,4,963,0,0,0
"7","017",2020,5,955,4,1,2
"7","017",2020,6,950,7,3,5
"7","017",2020,7,946,13,6,10
"7","017",2020,8,941,13,1,7
"7","017",2020,9,948,0,1,0
"7","017",2020,10,983,3,0,2
"7","018",2020,1,1,0,0,0
"7","018",2020,2,1,0,0,0
"7","018",2020,3,1,0,0,0
"7","018",2020,4,2,0,0,0
"7","018",2020,5,2,0,0,0
"7","018",2020,6,5,2,0,0
"7","018",2020,7,5,0,0,0
"7","018",2020,8,5,0,0,0
"7","018",2020,9,1,0,0,0
"7","018",2020,10,1,2,0,2
"7","019",2020,1,5708,0,0,0
"7","019",2020,2,5764,0,0,0
"7","019",2020,3,5806,0,0,0
"7","019",2020,4,5732,7,1,4
"7","019",2020,5,5724,41,5,17
"7","019",2020,6,5729,70,20,33
"7","019",2020,7,5636,67,3,18
"7","019",2020,8,5568,59,1,5
"7","019",2020,9,5618,31,1,3
"7","019",2020,10,5760,6,0,0
"7","020",2020,1,53,0,0,0
"7","020",2020,2,53,0,0,0
"7","020",2020,3,55,0,0,0
"7","020",2020,4,53,0,0,0
"7","020",2020,5,80,0,0,0
"7","020",2020,6,85,5,2,4
"7","020",2020,7,86,2,0,1
"7","020",2020,8,79,7,0,0
"7","020",2020,9,78,4,0,0
"7","020",2020,10,72,5,0,2
"7","021",2020,1,38,0,0,0
"7","021",2020,2,39,0,0,0
"7","021",2020,3,39,0,0,0
"7","021",2020,4,38,0,0,0
"7","021",2020,5,38,1,0,0
"7","021",2020,6,45,1,1,1
"7","021",2020,7,46,4,0,3
"7","021",2020,8,44,0,0,0
"7","021",2020,9,46,0,0,0
"7","021",2020,10,43,1,0,0
"7","022",2020,1,0,0,0,0
"7","022",2020,2,0,0,0,0
"7","022",2020,3,0,0,0,0
"7","022",2020,4,0,0,0,0
"7","022",2020,5,0,0,0,0
"7","022",2020,6,0,0,0,0
"7","022",2020,7,0,0,0,0
"7","022",2020,8,0,1,0,0
"7","022",2020,9,3,0,0,0
"7","022",2020,10,3,0,0,0
"7","023",2020,1,20,0,0,0
"7","023",2020,2,27,0,0,0
"7","023",2020,3,27,0,0,0
"7","023",2020,4,25,0,0,0
"7","023",2020,5,36,1,1,0
"7","023",2020,6,24,0,0,0
"7","023",2020,7,28,0,0,0
"7","023",2020,8,19,0,0,0
"7","023",2020,9,25,1,0,0
"7","023",2020,10,23,1,0,0
"7","024",2020,1,3,0,0,0
"7","024",2020,2,0,0,0,0
"7","024",2020,3,0,0,0,0
"7","024",2020,4,0,0,0,0
"7","024",2020,5,0,0,0,0
"7","024",2020,6,0,0,0,0
"7","024",2020,7,5,0,0,0
"7","024",2020,8,42,1,0,0
"7","024",2020,9,36,0,0,0
"7","024",2020,10,63,3,0,0
"7","025",2020,1,0,0,0,0
"7","025",2020,2,0,0,0,0
"7","025",2020,3,0,0,0,0
"7","025",2020,4,0,0,0,0
"7","025",2020,5,0,0,0,0
"7","025",2020,6,0,1,1,1
"7","025",2020,7,0,0,0,0
"7","025",2020,8,0,0,0,0
"7","025",2020,9,0,0,0,0
"7","025",2020,10,0,0,0,0
"7","026",2020,1,25,0,0,0
"7","026",2020,2,0,0,0,0
"7","026",2020,3,25,0,0,0
"7","026",2020,4,36,1,0,1
"7","026",2020,5,39,1,0,1
"7","026",2020,6,0,0,0,0
"7","026",2020,7,3,0,0,0
"7","026",2020,8,3,0,0,0
"7","026",2020,9,0,0,0,0
"7","026",2020,10,0,0,0,0
"7","027",2020,1,2391,0,0,0
"7","027",2020,2,2477,0,0,0
"7","027",2020,3,2561,1,0,1
"7","027",2020,4,2384,7,0,2
"7","027",2020,5,2268,62,5,14
"7","027",2020,6,2381,63,28,32
"7","027",2020,7,2396,16,3,7
"7","027",2020,8,2403,8,0,2
"7","027",2020,9,2382,4,0,0
"7","027",2020,10,2327,1,0,0
"7","028",2020,1,8,0,0,0
"7","028",2020,2,8,0,0,0
"7","028",2020,3,10,0,0,0
"7","028",2020,4,10,0,0,0
"7","028",2020,5,9,3,1,1
"7","028",2020,6,12,3,0,1
"7","028",2020,7,10,1,1,1
"7","028",2020,8,14,1,0,0
"7","028",2020,9,11,0,0,0
"7","028",2020,10,8,0,0,0
"7","029",2020,1,260,0,0,0
"7","029",2020,2,268,0,0,0
"7","029",2020,3,263,0,0,0
"7","029",2020,4,249,1,0,0
"7","029",2020,5,265,0,0,0
"7","029",2020,6,269,1,0,0
"7","029",2020,7,266,0,0,0
"7","029",2020,8,267,0,0,0
"7","029",2020,9,265,0,0,0
"7","029",2020,10,271,0,0,0
"7","030",2020,1,26,0,0,0
"7","030",2020,2,28,0,0,0
"7","030",2020,3,28,0,0,0
"7","030",2020,4,28,1,0,1
"7","030",2020,5,29,3,0,2
"7","030",2020,6,31,0,1,0
"7","030",2020,7,30,9,0,0
"7","030",2020,8,26,3,0,0
"7","030",2020,9,26,1,0,0
"7","030",2020,10,27,0,0,0
"7","031",2020,1,84,0,0,0
"7","031",2020,2,86,0,0,0
"7","031",2020,3,80,0,0,0
"7","031",2020,4,86,0,0,0
"7","031",2020,5,87,1,0,1
"7","031",2020,6,86,2,0,2
"7","031",2020,7,88,0,0,0
"7","031",2020,8,90,0,0,0
"7","031",2020,9,85,0,0,0
"7","031",2020,10,92,0,0,0
"7","032",2020,1,304,0,0,0
"7","032",2020,2,323,0,0,0
"7","032",2020,3,412,0,0,0
"7","032",2020,4,472,1,0,1
"7","032",2020,5,516,4,0,2
"7","032",2020,6,504,2,0,1
"7","032",2020,7,476,9,1,1
"7","032",2020,8,486,0,0,0
"7","032",2020,9,334,0,0,0
"7","032",2020,10,298,0,0,0
"7","033",2020,1,1,0,0,0
"7","033",2020,7,25,1,1,1
"7","033",2020,8,27,0,0,0
"7","033",2020,9,8,1,0,0
"7","033",2020,10,9,0,0,0
"7","034",2020,1,795,0,0,0
"7","034",2020,2,752,0,0,0
"7","034",2020,3,754,0,0,0
"7","034",2020,4,760,1,0,0
"7","034",2020,5,753,12,4,8
"7","034",2020,6,755,16,6,11
"7","034",2020,7,774,2,0,1
"7","034",2020,8,769,2,0,0
"7","034",2020,9,764,0,0,0
"7","034",2020,10,797,3,0,2
"7","035",2020,1,303,0,0,0
"7","035",2020,2,329,0,0,0
"7","035",2020,3,327,0,0,0
"7","035",2020,4,365,0,0,0
"7","035",2020,5,363,1,0,1
"7","035",2020,6,362,4,0,0
"7","035",2020,7,379,7,2,1
"7","035",2020,8,377,5,0,0
"7","035",2020,9,365,2,0,0
"7","035",2020,10,323,1,0,1
"7","036",2020,1,1,0,0,0
"7","036",2020,2,3,0,0,0
"7","036",2020,3,3,0,0,0
"7","036",2020,4,3,0,0,0
"7","036",2020,5,3,1,1,1
"7","036",2020,6,3,0,0,0
"7","036",2020,7,4,0,0,0
"7","036",2020,8,5,0,0,0
"7","036",2020,9,4,0,0,0
"7","036",2020,10,4,0,0,0
"7","037",2020,1,516,0,0,0
"7","037",2020,2,601,0,0,0
"7","037",2020,3,623,0,0,0
"7","037",2020,4,671,0,0,0
"7","037",2020,5,512,15,2,6
"7","037",2020,6,562,20,8,11
"7","037",2020,7,463,4,2,1
"7","037",2020,8,472,1,1,1
"7","037",2020,9,465,2,0,1
"7","037",2020,10,459,0,1,0
"7","038",2020,1,0,0,0,0
"7","038",2020,2,0,0,0,0
"7","038",2020,3,0,0,0,0
"7","038",2020,4,0,0,0,0
"7","038",2020,5,0,1,0,1
"7","038",2020,6,0,1,1,1
"7","038",2020,7,0,0,0,0
"7","038",2020,8,0,0,0,0
"7","038",2020,9,0,2,0,0
"7","038",2020,10,0,1,0,0
"7","039",2020,1,8,0,0,0
"7","039",2020,2,10,0,0,0
"7","039",2020,3,12,0,0,0
"7","039",2020,4,12,0,0,0
"7","039",2020,5,18,0,0,0
"7","039",2020,6,21,0,0,0
"7","039",2020,7,11,0,0,0
"7","039",2020,8,20,0,0,0
"7","039",2020,9,10,0,0,0
"7","039",2020,10,20,0,0,0
"7","040",2020,1,5284,0,0,0
"7","040",2020,2,5274,0,0,0
"7","040",2020,3,5268,0,0,0
"7","040",2020,4,5259,1,0,0
"7","040",2020,5,4379,44,2,9
"7","040",2020,6,4433,49,15,18
"7","040",2020,7,4645,53,3,4
"7","040",2020,8,4515,8,2,0
"7","040",2020,9,4512,4,0,2
"7","040",2020,10,4377,2,1,0
"7","041",2020,1,6,0,0,0
"7","041",2020,2,6,0,0,0
"7","041",2020,3,37,0,0,0
"7","041",2020,4,6,2,1,1
"7","041",2020,5,6,2,0,2
"7","041",2020,6,6,2,0,0
"7","041",2020,7,10,1,0,0
"7","041",2020,8,12,3,0,0
"7","041",2020,9,10,0,0,0
"7","041",2020,10,6,0,0,0
"7","042",2020,1,2,0,0,0
"7","042",2020,2,20,0,0,0
"7","042",2020,3,14,0,0,0
"7","042",2020,4,14,0,0,0
"7","042",2020,5,14,2,0,0
"7","042",2020,6,14,2,0,2
"7","042",2020,7,14,0,0,0
"7","042",2020,8,14,0,0,0
"7","042",2020,9,14,0,0,0
"7","042",2020,10,12,0,0,0
"7","043",2020,1,55,0,0,0
"7","043",2020,2,46,0,0,0
"7","043",2020,3,21,0,0,0
"7","043",2020,4,19,0,0,0
"7","043",2020,5,21,6,1,1
"7","043",2020,6,20,1,0,0
"7","043",2020,7,20,8,0,0
"7","043",2020,8,19,2,0,0
"7","043",2020,9,17,0,0,0
"7","043",2020,10,17,0,0,0
"7","044",2020,1,23,0,0,0
"7","044",2020,2,23,0,0,0
"7","044",2020,3,23,0,0,0
"7","044",2020,4,23,0,0,0
"7","044",2020,5,22,2,0,0
"7","044",2020,6,22,2,2,2
"7","044",2020,7,23,2,0,2
"7","044",2020,8,23,0,0,0
"7","044",2020,9,23,0,0,0
"7","044",2020,10,21,1,0,1
"7","045",2020,1,30,0,0,0
"7","045",2020,2,32,0,0,0
"7","045",2020,3,31,0,0,0
"7","045",2020,4,24,0,0,0
"7","045",2020,5,11,2,0,0
"7","045",2020,6,11,5,4,5
"7","045",2020,7,11,0,0,0
"7","045",2020,8,15,0,0,0
"7","045",2020,9,15,1,0,0
"7","045",2020,10,11,0,0,0
"7","046",2020,1,189,0,0,0
"7","046",2020,2,202,0,0,0
"7","046",2020,3,245,0,0,0
"7","046",2020,4,259,0,0,0
"7","046",2020,5,231,1,0,1
"7","046",2020,6,257,5,2,3
"7","046",2020,7,259,2,2,2
"7","046",2020,8,257,0,0,0
"7","046",2020,9,291,2,0,0
"7","046",2020,10,286,0,0,0
"7","047",2020,1,33,0,0,0
"7","047",2020,2,32,0,0,0
"7","047",2020,3,31,0,0,0
"7","047",2020,4,35,1,0,0
"7","047",2020,5,42,1,0,1
"7","047",2020,6,40,3,1,1
"7","047",2020,7,38,3,0,0
"7","047",2020,8,39,0,0,0
"7","047",2020,9,43,1,1,1
"7","047",2020,10,34,0,0,0
"7","049",2020,1,7,0,0,0
"7","049",2020,2,6,0,0,0
"7","049",2020,3,6,0,0,0
"7","049",2020,4,13,0,0,0
"7","049",2020,5,17,0,0,0
"7","049",2020,6,18,0,0,0
"7","049",2020,7,19,0,0,0
"7","049",2020,8,19,2,0,0
"7","049",2020,9,20,0,0,0
"7","049",2020,10,20,2,0,0
"7","050",2020,1,13,0,0,0
"7","050",2020,2,13,0,0,0
"7","050",2020,3,13,0,0,0
"7","050",2020,4,13,0,0,0
"7","050",2020,5,13,0,0,0
"7","050",2020,6,13,2,0,0
"7","050",2020,7,13,10,1,1
"7","050",2020,8,13,1,0,0
"7","050",2020,9,13,0,0,0
"7","050",2020,10,13,0,0,0
"7","051",2020,1,713,0,0,0
"7","051",2020,2,712,0,0,0
"7","051",2020,3,729,0,0,0
"7","051",2020,4,737,0,0,0
"7","051",2020,5,734,5,0,2
"7","051",2020,6,718,21,5,12
"7","051",2020,7,734,27,1,1
"7","051",2020,8,742,14,2,1
"7","051",2020,9,759,3,0,1
"7","051",2020,10,781,0,0,0
"7","052",2020,1,261,0,0,0
"7","052",2020,2,252,0,0,0
"7","052",2020,3,260,0,0,0
"7","052",2020,4,246,0,0,0
"7","052",2020,5,252,5,1,4
"7","052",2020,6,254,12,2,9
"7","052",2020,7,250,37,1,1
"7","052",2020,8,251,13,2,1
"7","052",2020,9,249,15,0,6
"7","052",2020,10,251,1,0,0
"7","053",2020,1,29,0,0,0
"7","053",2020,2,28,0,0,0
"7","053",2020,3,28,0,0,0
"7","053",2020,4,25,0,0,0
"7","053",2020,5,25,0,0,0
"7","053",2020,6,25,4,0,3
"7","053",2020,7,25,4,1,3
"7","053",2020,8,25,2,0,0
"7","053",2020,9,28,0,0,0
"7","053",2020,10,28,0,0,0
"7","055",2020,1,13,0,0,0
"7","055",2020,2,12,0,0,0
"7","055",2020,3,12,0,0,0
"7","055",2020,4,12,0,0,0
"7","055",2020,5,11,2,1,1
"7","055",2020,6,11,2,0,1
"7","055",2020,7,11,2,0,1
"7","055",2020,8,11,0,0,0
"7","055",2020,9,11,1,0,0
"7","055",2020,10,11,0,0,0
"7","056",2020,1,0,0,0,0
"7","056",2020,2,0,0,0,0
"7","056",2020,3,0,0,0,0
"7","056",2020,4,0,0,0,0
"7","056",2020,5,0,0,0,0
"7","056",2020,6,0,0,0,0
"7","056",2020,7,0,0,0,0
"7","056",2020,8,0,1,0,0
"7","056",2020,9,0,1,0,0
"7","056",2020,10,0,0,0,0
"7","057",2020,1,568,0,0,0
"7","057",2020,2,543,0,0,0
"7","057",2020,3,547,0,0,0
"7","057",2020,4,577,2,1,2
"7","057",2020,5,563,13,1,5
"7","057",2020,6,578,31,10,23
"7","057",2020,7,570,7,7,2
"7","057",2020,8,571,3,0,0
"7","057",2020,9,588,2,0,0
"7","057",2020,10,556,1,0,0
"7","058",2020,1,0,0,0,0
"7","058",2020,2,0,0,0,0
"7","058",2020,3,0,0,0,0
"7","058",2020,4,0,0,0,0
"7","058",2020,5,0,3,1,2
"7","058",2020,6,0,1,0,0
"7","058",2020,7,0,1,0,0
"7","058",2020,8,0,0,0,0
"7","058",2020,9,0,0,0,0
"7","058",2020,10,0,0,0,0
"7","059",2020,1,1433,0,0,0
"7","059",2020,2,1456,0,0,0
"7","059",2020,3,1452,0,0,0
"7","059",2020,4,1450,8,1,2
"7","059",2020,5,1456,33,9,18
"7","059",2020,6,1488,23,8,15
"7","059",2020,7,1526,17,3,5
"7","059",2020,8,1519,8,0,3
"7","059",2020,9,1549,6,1,3
"7","059",2020,10,1556,2,0,0
"7","061",2020,1,4983,0,0,0
"7","061",2020,2,5091,0,0,0
"7","061",2020,3,5173,0,0,0
"7","061",2020,4,4969,2,0,2
"7","061",2020,5,4822,11,2,7
"7","061",2020,6,4746,70,11,36
"7","061",2020,7,4777,40,11,18
"7","061",2020,8,4806,6,6,4
"7","061",2020,9,4974,8,0,0
"7","061",2020,10,5098,3,0,0
"7","062",2020,1,1691,0,0,0
"7","062",2020,2,1631,0,0,0
"7","062",2020,3,1650,0,0,0
"7","062",2020,4,1652,0,0,0
"7","062",2020,5,1625,3,0,0
"7","062",2020,6,1588,5,0,2
"7","062",2020,7,1538,1,1,0
"7","062",2020,8,1561,3,0,0
"7","062",2020,9,1555,1,0,1
"7","062",2020,10,1567,0,0,0
"7","063",2020,1,13,0,0,0
"7","063",2020,2,4,0,0,0
"7","063",2020,3,4,0,0,0
"7","063",2020,4,4,0,0,0
"7","063",2020,5,4,0,0,0
"7","063",2020,6,11,1,1,1
"7","063",2020,7,2,0,0,0
"7","063",2020,8,2,0,0,0
"7","063",2020,9,2,0,0,0
"7","063",2020,10,2,1,0,1
"7","064",2020,1,0,0,0,0
"7","064",2020,2,0,0,0,0
"7","064",2020,3,0,0,0,0
"7","064",2020,4,0,0,0,0
"7","064",2020,5,0,1,0,0
"7","064",2020,6,1,0,0,0
"7","064",2020,7,1,0,0,0
"7","064",2020,8,1,1,0,0
"7","064",2020,9,3,0,0,0
"7","064",2020,10,13,0,0,0
"7","065",2020,1,3773,0,0,0
"7","065",2020,2,3710,0,0,0
"7","065",2020,3,3693,1,0,1
"7","065",2020,4,3702,11,0,1
"7","065",2020,5,3705,38,6,9
"7","065",2020,6,3700,44,3,5
"7","065",2020,7,3655,23,6,8
"7","065",2020,8,3974,14,0,0
"7","065",2020,9,3920,14,0,2
"7","065",2020,10,3922,6,1,3
"7","066",2020,1,2,0,0,0
"7","066",2020,2,2,0,0,0
"7","066",2020,3,2,0,0,0
"7","066",2020,4,2,0,0,0
"7","066",2020,5,2,0,0,0
"7","066",2020,6,1,0,0,0
"7","066",2020,7,1,0,0,0
"7","066",2020,8,1,2,0,1
"7","066",2020,9,1,0,0,0
"7","066",2020,10,1,0,0,0
"7","068",2020,1,915,0,0,0
"7","068",2020,2,940,0,0,0
"7","068",2020,3,928,0,0,0
"7","068",2020,4,936,2,0,0
"7","068",2020,5,934,27,0,3
"7","068",2020,6,910,36,0,9
"7","068",2020,7,904,20,3,7
"7","068",2020,8,856,18,0,1
"7","068",2020,9,858,15,3,2
"7","068",2020,10,876,1,0,0
"7","069",2020,1,568,0,0,0
"7","069",2020,2,565,0,0,0
"7","069",2020,3,563,0,0,0
"7","069",2020,4,562,0,0,0
"7","069",2020,5,557,10,0,4
"7","069",2020,6,1081,13,1,12
"7","069",2020,7,1332,5,3,2
"7","069",2020,8,1309,0,0,0
"7","069",2020,9,735,2,0,1
"7","069",2020,10,722,0,0,0
"7","070",2020,1,6,0,0,0
"7","070",2020,2,6,0,0,0
"7","070",2020,3,6,0,0,0
"7","070",2020,4,6,0,0,0
"7","070",2020,5,6,1,0,0
"7","070",2020,6,6,0,0,0
"7","070",2020,7,10,1,1,1
"7","070",2020,8,10,0,0,0
"7","070",2020,9,10,0,0,0
"7","070",2020,10,11,0,0,0
"7","071",2020,1,239,0,0,0
"7","071",2020,2,243,0,0,0
"7","071",2020,3,241,0,0,0
"7","071",2020,4,256,0,0,0
"7","071",2020,5,257,1,0,1
"7","071",2020,6,255,5,0,3
"7","071",2020,7,254,2,1,1
"7","071",2020,8,272,0,0,0
"7","071",2020,9,279,0,0,0
"7","071",2020,10,261,0,0,0
"7","072",2020,1,204,0,0,0
"7","072",2020,2,208,0,0,0
"7","072",2020,3,209,0,0,0
"7","072",2020,4,209,0,0,0
"7","072",2020,5,210,1,0,0
"7","072",2020,6,207,1,0,0
"7","072",2020,7,201,3,0,2
"7","072",2020,8,195,0,0,0
"7","072",2020,9,194,0,0,0
"7","072",2020,10,192,0,0,0
"7","074",2020,1,2416,0,0,0
"7","074",2020,2,2460,0,0,0
"7","074",2020,3,2524,0,0,0
"7","074",2020,4,2526,7,0,5
"7","074",2020,5,2414,47,8,32
"7","074",2020,6,2575,23,5,16
"7","074",2020,7,2530,37,8,21
"7","074",2020,8,2766,18,3,4
"7","074",2020,9,2903,13,2,7
"7","074",2020,10,2984,6,1,3
"7","075",2020,1,78,0,0,0
"7","075",2020,2,76,0,0,0
"7","075",2020,3,76,0,0,0
"7","075",2020,4,77,0,0,0
"7","075",2020,5,73,1,0,0
"7","075",2020,6,72,2,0,2
